DBA Name,Address,Latitude,Longitude,Community,IS_REAL_GROCERY,geometry
Fiore'S Delicatessen,2258 W Erie St,41.8931714418894,-87.6841997523518,WEST TOWN,False,POINT (-87.6841997523518 41.8931714418894)
Cvs/Pharmacy #8504,8444 S Pulaski Rd,41.7389714648484,-87.7217212774728,ASHBURN,False,POINT (-87.7217212774728 41.7389714648484)
North & Pulaski Food Mart Plus Inc.,4011 W North Ave,41.9097690818956,-87.7268902205342,HUMBOLDT PARK,False,POINT (-87.7268902205342 41.9097690818956)
Shell Fuel & Mini Mart,7100-7110 S Halsted St,41.7651094319111,-87.6445569517633,ENGLEWOOD,False,POINT (-87.6445569517633 41.7651094319111)
Country House,10200 S Central Park Ave,41.7077564683163,-87.7113263833197,MOUNT GREENWOOD,False,POINT (-87.7113263833197 41.7077564683163)
Candyality,5225 N Clark St,41.9770559064578,-87.6682430378613,EDGEWATER,False,POINT (-87.6682430378613 41.9770559064578)
Family Convenience/Grocery Store,2411 W Lunt Ave,42.0085364353813,-87.6906495759569,WEST RIDGE,False,POINT (-87.6906495759569 42.0085364353813)
Pop Smoke 2,4634 N Cumberland Ave,41.9640510557621,-87.8368379178692,OHARE,False,POINT (-87.8368379178692 41.9640510557621)
Falcon Fuel,7600 S South Chicago Ave,41.7567360990494,-87.5930709553786,AVALON PARK,False,POINT (-87.5930709553786 41.7567360990494)
Walgreens #1310,3110 W Armitage Ave,41.9175184830815,-87.7057677764601,LOGAN SQUARE,False,POINT (-87.7057677764601 41.9175184830815)
Day Night,6403 N Oakley Ave,41.9979228160621,-87.687305563978,WEST RIDGE,False,POINT (-87.687305563978 41.9979228160621)
Yaseen Zabiha Halal Meat And Grocers,2243 W Devon Ave,41.9976757993932,-87.6866780619068,WEST RIDGE,False,POINT (-87.6866780619068 41.9976757993932)
Double J'S One Stop Shop Inc.,735 S Pulaski Rd,41.8715934057563,-87.725224138352,WEST GARFIELD PARK,False,POINT (-87.725224138352 41.8715934057563)
Family Dollar Store #7078,3916 W Fullerton Ave,41.9246177538177,-87.7250201341777,LOGAN SQUARE,False,POINT (-87.7250201341777 41.9246177538177)
"Chicago'S Meatery, Deli & Food, Inc.",5603 W Chicago Ave,41.8947412090054,-87.7655394901709,AUSTIN,False,POINT (-87.7655394901709 41.8947412090054)
Family Dollar Store  # 6918,3239 W Lawrence Ave,41.9683264805129,-87.7100699543633,ALBANY PARK,False,POINT (-87.7100699543633 41.9683264805129)
Bz,4701 S Western Ave,41.8083832288383,-87.6842773565914,NEW CITY,False,POINT (-87.6842773565914 41.8083832288383)
Marie Food Market & Beauty,749 E 79Th St,41.751166525399,-87.6056959454867,CHATHAM,False,POINT (-87.6056959454867 41.751166525399)
Moon Food Market,519 E 79Th St,41.7510628158023,-87.6116843088385,CHATHAM,False,POINT (-87.6116843088385 41.7510628158023)
Adam Food Mart More,1339 S Homan Ave,41.8632771655678,-87.7103045521852,NORTH LAWNDALE,False,POINT (-87.7103045521852 41.8632771655678)
Nate'S Food Market,533 E 79Th St,41.7510709735269,-87.611228487853,CHATHAM,False,POINT (-87.611228487853 41.7510709735269)
Discount Stop Inc.,11205 S Michigan Ave,41.6906248806269,-87.620878464294,ROSELAND,False,POINT (-87.620878464294 41.6906248806269)
Stevenson Oil,3200 N Harlem Ave,41.9380844682217,-87.8068967488788,DUNNING,False,POINT (-87.8068967488788 41.9380844682217)
Mobil,4632-4640 N Damen Ave,41.9660518603047,-87.6792560019458,LINCOLN SQUARE,False,POINT (-87.6792560019458 41.9660518603047)
King'S Market,400 E 71St St,41.765822540753696,-87.6152062027235,GREATER GRAND CROSSING,False,POINT (-87.6152062027235 41.765822540753696)
71St Meat Market,7100 S Rhodes Ave,41.7656797434309,-87.611780408668,GREATER GRAND CROSSING,False,POINT (-87.611780408668 41.7656797434309)
Dub J'S,459 N Hamlin Ave,41.8896142444442,-87.720878915531,HUMBOLDT PARK,False,POINT (-87.720878915531 41.8896142444442)
Esstential Market Llc,7118 S Yates Blvd,41.7655648335992,-87.5666522870581,SOUTH SHORE,False,POINT (-87.5666522870581 41.7655648335992)
"Rio Grande Fruit Market, Inc.",3501 W North Ave,41.9099107050822,-87.714385510212,HUMBOLDT PARK,False,POINT (-87.714385510212 41.9099107050822)
Walgreens #162,1554 E 55Th St,41.7952973181401,-87.587822555467,HYDE PARK,False,POINT (-87.587822555467 41.7952973181401)
West Loop Wine & Spirits,737 W Lake St,41.8855584847081,-87.6472561111989,NEAR WEST SIDE,False,POINT (-87.6472561111989 41.8855584847081)
7-Eleven #36106 B,3005 N Pulaski Rd,41.9355897621763,-87.7269369676285,AVONDALE,False,POINT (-87.7269369676285 41.9355897621763)
Borinken Cakes,3313 W Fullerton Ave,41.9245633165387,-87.7111455374545,LOGAN SQUARE,False,POINT (-87.7111455374545 41.9245633165387)
Samer Food,6250 S Morgan St,41.779988169949,-87.6497987033206,ENGLEWOOD,False,POINT (-87.6497987033206 41.779988169949)
Lawrence Produce & Meat,558 E 75Th St,41.7585941685613,-87.610319225585,GREATER GRAND CROSSING,False,POINT (-87.610319225585 41.7585941685613)
D And Y Grocery,8200 S Cottage Grove Ave,41.745704140078,-87.6052282036381,CHATHAM,False,POINT (-87.6052282036381 41.745704140078)
Everyday Mini Market Inc.,3102 W Devon Ave,41.9975384201322,-87.7070904443544,WEST RIDGE,False,POINT (-87.7070904443544 41.9975384201322)
A & J Meat Market Inc.,9204 S Cottage Grove Ave,41.7273581049759,-87.6047481241085,CHATHAM,False,POINT (-87.6047481241085 41.7273581049759)
"King Loue'S Food Mart, Inc",9224 S Cottage Grove Ave,41.7267245192387,-87.6047315669916,CHATHAM,False,POINT (-87.6047315669916 41.7267245192387)
5 Brothers Market,8900 S Cottage Grove Ave,41.7329530228809,-87.6048797998966,CHATHAM,False,POINT (-87.6048797998966 41.7329530228809)
Twin Mart Food & Tobacco,5360 W Division St,41.9023047466114,-87.7606582625507,AUSTIN,False,POINT (-87.7606582625507 41.9023047466114)
Desi  Mart,2514 W Devon Ave,41.9977860105476,-87.6929777500132,WEST RIDGE,False,POINT (-87.6929777500132 41.9977860105476)
Advanced Petroleum,401-409 E 87Th St,41.7363944725705,-87.6144439804899,CHATHAM,False,POINT (-87.6144439804899 41.7363944725705)
B.P.- Pulaski,4359 N Pulaski Rd,41.9608825136744,-87.7276792419795,IRVING PARK,False,POINT (-87.7276792419795 41.9608825136744)
El Mexicano,3935 S California Ave,41.8217559030011,-87.6944789275142,BRIGHTON PARK,False,POINT (-87.6944789275142 41.8217559030011)
Dena'S Food,7749 S Halsted St,41.7528304182505,-87.6439505247547,AUBURN GRESHAM,False,POINT (-87.6439505247547 41.7528304182505)
Spaulding Convenient Food,3301 W Evergreen Ave,41.9054322522122,-87.709442815952,HUMBOLDT PARK,False,POINT (-87.709442815952 41.9054322522122)
Cactus Food & Liquors,3358 W Irving Park Rd,41.9539674446543,-87.7128466127043,IRVING PARK,False,POINT (-87.7128466127043 41.9539674446543)
Rong Shing Trading,2112 S Archer Ave,41.8541279732427,-87.6324733990682,ARMOUR SQUARE,False,POINT (-87.6324733990682 41.8541279732427)
Cvs Pharmacy #11402,1031-1041 W Addison St,41.9471141092335,-87.6556172912071,LAKE VIEW,False,POINT (-87.6556172912071 41.9471141092335)
Tee'S Convenient Store,5633 W Madison,41.8801144560909,-87.7662486373087,AUSTIN,False,POINT (-87.7662486373087 41.8801144560909)
Issa Store Inc,3641 W Augusta Blvd,41.8989851041786,-87.7179866792102,HUMBOLDT PARK,False,POINT (-87.7179866792102 41.8989851041786)
Dollar Tree #06868,5101 W Division St,41.9021640258966,-87.7533837235804,AUSTIN,False,POINT (-87.7533837235804 41.9021640258966)
Go! Grocer,205 S Peoria St,41.8789981048164,-87.6494662212003,NEAR WEST SIDE,False,POINT (-87.6494662212003 41.8789981048164)
Dollar Buster 63,2919-2921 W 63Rd St,41.7789577397838,-87.6967090071684,CHICAGO LAWN,False,POINT (-87.6967090071684 41.7789577397838)
La Esmeralda,1005 N Pulaski Rd,41.8992277968862,-87.7260522690509,HUMBOLDT PARK,False,POINT (-87.7260522690509 41.8992277968862)
Rainbow Food Mart,2926 W Devon,41.9976077436132,-87.7032360363494,WEST RIDGE,False,POINT (-87.7032360363494 41.9976077436132)
Halsted Quick Shop,5601 S Halsted St,41.7924826470242,-87.6449659047179,ENGLEWOOD,False,POINT (-87.6449659047179 41.7924826470242)
New Austin Dollar Plus,5961-5963 W Chicago Ave,41.8946091473217,-87.7746839658731,AUSTIN,False,POINT (-87.7746839658731 41.8946091473217)
Dollar Tree #08796,1550 N Kostner Ave,41.9091428746509,-87.7364739874582,HUMBOLDT PARK,False,POINT (-87.7364739874582 41.9091428746509)
J & J Food,901 E 79Th St,41.751205526317,-87.602694234453,CHATHAM,False,POINT (-87.602694234453 41.751205526317)
Samara Mart Llc,3360 W Chicago Ave,41.89561754481289,-87.7113034396304,HUMBOLDT PARK,False,POINT (-87.7113034396304 41.89561754481289)
Feelings Gift Shop,17 E Monroe St,41.8806645783961,-87.6270893644417,LOOP,False,POINT (-87.6270893644417 41.8806645783961)
Jeffrey Mart,6701 S Jeffery Blvd,41.7733602195796,-87.5763454886558,SOUTH SHORE,False,POINT (-87.5763454886558 41.7733602195796)
Falcon Fuel,7902-7908 S Ashland Ave,41.750205470353,-87.6635777861479,AUBURN GRESHAM,False,POINT (-87.6635777861479 41.750205470353)
"Amz Enterprises, Inc.",749 S Cicero Ave,41.8708260144488,-87.7447676388466,AUSTIN,False,POINT (-87.7447676388466 41.8708260144488)
Sheridan Liquor & Lounge,3944-3946 N Sheridan Rd,41.9540597042654,-87.6546801449411,LAKE VIEW,False,POINT (-87.6546801449411 41.9540597042654)
Family Dollar Store #6542,2346 E 79Th St,41.7518300329526,-87.5668021239172,SOUTH SHORE,False,POINT (-87.5668021239172 41.7518300329526)
Citgo Food & Gas,150 W 63Rd St,41.780102897969904,-87.6297188673039,ENGLEWOOD,False,POINT (-87.6297188673039 41.780102897969904)
Citgo,810 W 59Th St,41.7871274415609,-87.6454879439544,ENGLEWOOD,False,POINT (-87.6454879439544 41.7871274415609)
7-Eleven #34133B,1138 W Wilson Ave,41.9654898010474,-87.6590722082639,UPTOWN,False,POINT (-87.6590722082639 41.9654898010474)
Galaxy Food Mart,7301 N Sheridan Rd,42.0140411322766,-87.6639709089456,ROGERS PARK,False,POINT (-87.6639709089456 42.0140411322766)
Urban Aisles,3930 N Pine Grove Ave,41.9537740641164,-87.6480606762135,LAKE VIEW,False,POINT (-87.6480606762135 41.9537740641164)
The Nuts Castle,3707 N Harlem Ave,41.9473427341834,-87.8069305126518,DUNNING,False,POINT (-87.8069305126518 41.9473427341834)
Snap Kitchen,125 S Clinton,41.8797819025418,-87.6409794563384,NEAR WEST SIDE,False,POINT (-87.6409794563384 41.8797819025418)
Apple Bite Pantry,2919 N Broadway,41.9355581619265,-87.6441015807087,LAKE VIEW,False,POINT (-87.6441015807087 41.9355581619265)
Wlly'S Lucky Mart,3758 S Wallace St,41.8254337044972,-87.6412525275409,BRIDGEPORT,False,POINT (-87.6412525275409 41.8254337044972)
Urban Treez Chicago,1649 W 18Th St,41.8576529360952,-87.6681908766443,LOWER WEST SIDE,False,POINT (-87.6681908766443 41.8576529360952)
Fannie May,3338 N Western Ave,41.942405581696896,-87.6884036601927,NORTH CENTER,False,POINT (-87.6884036601927 41.942405581696896)
Pop-Ee'S Mini Mart,418 E 107Th St,41.7001327900495,-87.6126879142195,ROSELAND,False,POINT (-87.6126879142195 41.7001327900495)
Gas Depot,444 W 26Th St,41.8455451717675,-87.6384193701772,BRIDGEPORT,False,POINT (-87.6384193701772 41.8455451717675)
7-Eleven #38948H,2366 N Damen Ave,41.9247378063794,-87.6780291477355,LOGAN SQUARE,False,POINT (-87.6780291477355 41.9247378063794)
Quality Food On 71 St Inc,2557 W 71St St,41.7645116768665,-87.6879866550452,CHICAGO LAWN,False,POINT (-87.6879866550452 41.7645116768665)
Jules Cafe,4518 N Kedzie Ave,41.9636001794074,-87.7084703098416,ALBANY PARK,False,POINT (-87.7084703098416 41.9636001794074)
Victoria,4076 W 26Th St,41.8443207916468,-87.7276736415138,SOUTH LAWNDALE,False,POINT (-87.7276736415138 41.8443207916468)
Alcocer'S Local Shop,3413 W 51St St,41.8006366513204,-87.709273777897,GAGE PARK,False,POINT (-87.709273777897 41.8006366513204)
Artesian Food & Spirits,2432-2434 W 63Rd St,41.7793493630842,-87.6849272890782,CHICAGO LAWN,False,POINT (-87.6849272890782 41.7793493630842)
Mkr Food And Liquor,4344 W Armitage Ave,41.9171614230152,-87.735714029228,HERMOSA,False,POINT (-87.735714029228 41.9171614230152)
New York Dollar & Food,122 E 35Th St,41.8311642626286,-87.622198662125,DOUGLAS,False,POINT (-87.622198662125 41.8311642626286)
67Th Quick Mart,556 E 67Th St,41.7731636066522,-87.6107761756431,WOODLAWN,False,POINT (-87.6107761756431 41.7731636066522)
79Th & King Fuel Mart Inc,7850-7858 S Dr Martin Luther King Jr Dr,41.7514302942654,-87.6151127336154,GREATER GRAND CROSSING,False,POINT (-87.6151127336154 41.7514302942654)
Oasis Mini Mart,4018 S Western,41.8205337877993,-87.6848982577978,BRIGHTON PARK,False,POINT (-87.6848982577978 41.8205337877993)
Omar Discount Center Plus Inc,8320 S Pulaski Rd,41.741544634392,-87.7218056624378,ASHBURN,False,POINT (-87.7218056624378 41.741544634392)
Millard Food,3638 W 16Th St,41.8590646843045,-87.7166749975318,NORTH LAWNDALE,False,POINT (-87.7166749975318 41.8590646843045)
Owen Food Market Inc,135 S Pulaski Rd,41.878761567352,-87.7254556587144,WEST GARFIELD PARK,False,POINT (-87.7254556587144 41.878761567352)
Sunrise Mart,3110 N Broadway Ave,41.9379987817941,-87.6444788147916,LAKE VIEW,False,POINT (-87.6444788147916 41.9379987817941)
Feras Food & Liquor,4265 W Cermak Rd,41.8513242234461,-87.7321921778022,NORTH LAWNDALE,False,POINT (-87.7321921778022 41.8513242234461)
New Sams Food Mart,5038 N Sheridan Rd,41.9745106957246,-87.6551089229574,UPTOWN,False,POINT (-87.6551089229574 41.9745106957246)
Walgreens # 05356,4710 S Western Ave,41.8080413329652,-87.6845605119488,BRIGHTON PARK,False,POINT (-87.6845605119488 41.8080413329652)
Cvs/Pharmacy #11410,25 E Ohio St,41.8923787741514,-87.6269832770267,NEAR NORTH SIDE,False,POINT (-87.6269832770267 41.8923787741514)
Brother'S 7 Food And Liquor,3034 W Roosevelt Rd,41.8665516962158,-87.7020767820531,NORTH LAWNDALE,False,POINT (-87.7020767820531 41.8665516962158)
Mobil,6000 S Western Ave,41.7846393239436,-87.683935940773,CHICAGO LAWN,False,POINT (-87.683935940773 41.7846393239436)
Cvs/Pharmacy #8699,137 S State St,41.8797801958437,-87.6275708236193,LOOP,False,POINT (-87.6275708236193 41.8797801958437)
J & R Liquor & Food,2401 N Ashland Ave,41.9251997524689,-87.6680005030265,LINCOLN PARK,False,POINT (-87.6680005030265 41.9251997524689)
"3330 Kimball, Inc. Dba Bp",3324-3332 N Kimball Ave,41.941862771666,-87.7127287597843,AVONDALE,False,POINT (-87.7127287597843 41.941862771666)
Jay'S Vender,5600 S Wood St,41.7920606583028,-87.6695368470609,WEST ENGLEWOOD,False,POINT (-87.6695368470609 41.7920606583028)
Citgo,8258 S Dr Martin Luther King Jr Dr,41.7438929586934,-87.6149039828027,CHATHAM,False,POINT (-87.6149039828027 41.7438929586934)
"Aqua Food & Liquor, Inc.",503 N Lasalle Dr,41.8909172502097,-87.6324142904346,NEAR NORTH SIDE,False,POINT (-87.6324142904346 41.8909172502097)
"Perez, Inc",4129 S Archer Ave,41.818377048534494,-87.6970221392229,BRIGHTON PARK,False,POINT (-87.6970221392229 41.818377048534494)
Millennial Mart,848 N Orleans St,41.8981200404683,-87.6373767702204,NEAR NORTH SIDE,False,POINT (-87.6373767702204 41.8981200404683)
"Super Food & Liquors, Inc.",1049 W Bryn Mawr Ave,41.9835639149747,-87.6571462909748,EDGEWATER,False,POINT (-87.6571462909748 41.9835639149747)
Kimball Mini Mart,1859 N Kimball Ave,41.9154365170919,-87.7117089475859,LOGAN SQUARE,False,POINT (-87.7117089475859 41.9154365170919)
Belmont & Milwaukee Shell,3181 N Milwaukee Ave,41.9388657030936,-87.7232592147195,AVONDALE,False,POINT (-87.7232592147195 41.9388657030936)
Dollar Tree #633,5119 S Pulaski Rd,41.7998344238418,-87.7232045609479,WEST ELSDON,False,POINT (-87.7232045609479 41.7998344238418)
7-Eleven #32261D,4631 N Western Ave,41.965791672217506,-87.6886707653749,LINCOLN SQUARE,False,POINT (-87.6886707653749 41.965791672217506)
Atrah,2903-2905 W Devon Ave,41.9974047380824,-87.7022166127088,WEST RIDGE,False,POINT (-87.7022166127088 41.9974047380824)
Dollar Tree #06219,7528 S Ashland Ave,41.7567080423089,-87.6637407099931,AUBURN GRESHAM,False,POINT (-87.6637407099931 41.7567080423089)
Express Seafood Inc.,736 E 83Rd St,41.7440630868354,-87.6060477363884,CHATHAM,False,POINT (-87.6060477363884 41.7440630868354)
4 Guys Shop,4820 W North Ave,41.9097254413405,-87.7469032710498,AUSTIN,False,POINT (-87.7469032710498 41.9097254413405)
South Shore Cellular & More Inc,2541 E 79Th St,41.7516745503046,-87.56219874592,SOUTH CHICAGO,False,POINT (-87.56219874592 41.7516745503046)
Rainbow Finer Food & Liquor,6316 S Ashland Ave,41.7789224055316,-87.6643526810922,WEST ENGLEWOOD,False,POINT (-87.6643526810922 41.7789224055316)
Du Jour Cafe,1944 S Racine Ave,41.8552872938337,-87.6564948862138,LOWER WEST SIDE,False,POINT (-87.6564948862138 41.8552872938337)
Kwik Minimart,414 N Clark St,41.8897600965894,-87.6312208725783,NEAR NORTH SIDE,False,POINT (-87.6312208725783 41.8897600965894)
Luna'S Grocery Store Inc.,1900 S Leavitt St,41.8557327333974,-87.6809946699488,LOWER WEST SIDE,False,POINT (-87.6809946699488 41.8557327333974)
"Loco Savings, Inc.",224 W 31St St,41.8383313733737,-87.6327427028918,ARMOUR SQUARE,False,POINT (-87.6327427028918 41.8383313733737)
Walgreens #147,3611 E 106Th St,41.7026266903426,-87.5360147243198,EAST SIDE,False,POINT (-87.5360147243198 41.7026266903426)
Dollar General Store # 19096,3560 E 118Th St,41.6810521540672,-87.5365162684192,HEGEWISCH,False,POINT (-87.5365162684192 41.6810521540672)
Family Food & Dollar Plus,9101 S Ashland Ave,41.7283936137366,-87.6627026455511,WASHINGTON HEIGHTS,False,POINT (-87.6627026455511 41.7283936137366)
Kol Touhy,2923 W Touhy Ave,42.0118846467877,-87.703091751829,WEST RIDGE,False,POINT (-87.703091751829 42.0118846467877)
Four Brothers Food & Liquor Inc,1711 W 79Th St,41.7502112309609,-87.666342427881,AUBURN GRESHAM,False,POINT (-87.666342427881 41.7502112309609)
Dady Mart Food & Liquor,833 E 79Th St,41.7511923743539,-87.6039040468359,CHATHAM,False,POINT (-87.6039040468359 41.7511923743539)
Falcon Fuel,5701-5713 W Fullerton Ave,41.9238316713867,-87.7684788436671,BELMONT CRAGIN,False,POINT (-87.7684788436671 41.9238316713867)
Vip Liquors & Deli,6963 N Western Ave,42.00813253430729,-87.6900012250569,WEST RIDGE,False,POINT (-87.6900012250569 42.00813253430729)
47Th Food & Tobacco,812 E 79Th St,41.7514028050678,-87.604673338682,GREATER GRAND CROSSING,False,POINT (-87.604673338682 41.7514028050678)
Mr P'S Convenience Store,4030 W Irving Park Rd,41.95375061165,-87.7284404308281,IRVING PARK,False,POINT (-87.7284404308281 41.95375061165)
Fullerton Mini Mart,5705-5713 W Fullerton Ave,41.9238285667302,-87.7686612883386,BELMONT CRAGIN,False,POINT (-87.7686612883386 41.9238285667302)
Walgreens #232,3405 S Dr Martin Luther King Jr Dr,41.8326245047175,-87.616841095915,DOUGLAS,False,POINT (-87.616841095915 41.8326245047175)
P & S Food & Liquor,4910 W Irving Park Rd,41.9534853400744,-87.7503239295891,PORTAGE PARK,False,POINT (-87.7503239295891 41.9534853400744)
"Thomas Food & Dollar Plus, Inc",1101 N California Ave,41.9011530304893,-87.6966899737462,WEST TOWN,False,POINT (-87.6966899737462 41.9011530304893)
Bp,4247-4257 W 26Th St,41.8440504902036,-87.7313225170768,SOUTH LAWNDALE,False,POINT (-87.7313225170768 41.8440504902036)
Cvs/Pharmacy #8738,741 W 31St St,41.8379456729738,-87.6454598273042,BRIDGEPORT,False,POINT (-87.6454598273042 41.8379456729738)
Cvs Pharmacy #2935,8712 S Stony Island Ave,41.7364816120625,-87.5857840134677,CALUMET HEIGHTS,False,POINT (-87.5857840134677 41.7364816120625)
Walgreens #02387,1616 E 87Th St,41.7370398310578,-87.584476911926,AVALON PARK,False,POINT (-87.584476911926 41.7370398310578)
Supermart 4 Food,5035-5037 N Sheridan Rd,41.9743504968193,-87.6548104872569,UPTOWN,False,POINT (-87.6548104872569 41.9743504968193)
Rayan'S Food Mart,4201 W 59Th St,41.7857757495591,-87.7279096385711,WEST LAWN,False,POINT (-87.7279096385711 41.7857757495591)
Edible Arrangements,2223 N Clybourn Ave,41.922148363028704,-87.6649278716733,LINCOLN PARK,False,POINT (-87.6649278716733 41.922148363028704)
Market Select,912 N Ashland Ave,41.8982893143033,-87.667500005947,WEST TOWN,False,POINT (-87.667500005947 41.8982893143033)
