DBA Name,Address,City,State,Zip,Inspection Date,Results,Violations,Latitude,Longitude,DBA_NAME_CLEAN,ADDRESS_CLEAN,IS_JUNK_STORE,IS_REAL_GROCERY,HAS_PRODUCE_FLAG,geometry,index_right,Community,shape_area,area_num_1,AreaNumber,shape_len,IS_REVIEWED_REAL,REVIEW_NOTES,Action,Notes,__source_csv
Ashland Liquor,6257 S Ashland Ave,CHICAGO,IL,60636.0,2024-08-29,Pass,"53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED WASTE RECEPTACLE IN THE REAR AREA WASHROOM TO BE UNCOVERED. INSTRUCTED TO MAINTAIN WASHROOM AREA WASTE RECEPTACLES COVERED AND MAINTAIN AT ALL TIMES. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED FLOOR BEHIND FRONT COUNTER AND IN REAR STORAGE AREA TO BE SOILED WITH DEBRIS. INSTRUCTED TO CLEAN FLOORS AT ADEQUATE FREQUENCY TO PREVENT BUILD UP OF SOIL AND MAINTAIN.",41.7796146657817,-87.664077489259,ASHLAND LIQUOR,6257 S ASHLAND AVE,True,False,False,POINT (-87.664077489259 41.7796146657817),66.0,WEST ENGLEWOOD,87947691.9478,67.0,67.0,40195.2033069,,,,,
Citgo,9145-9159 S Stony Island Ave,CHICAGO,IL,60617.0,2024-08-28,Pass,10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASHING SIGNS AT HAND WASHING SINKS. INSTRUCTED MANAGER TO PROVIDE HAND WASHING SIGNS AT ALL HAND WASHING SINKS USED BY EMPLOYEES.,41.72833033235911,-87.5848732597883,CITGO,91459159 S STONY ISLAND AVE,True,False,False,POINT (-87.5848732597883 41.72833033235911),47.0,CALUMET HEIGHTS,48826241.5643,48.0,48.0,32925.3658706,,,,,
Five One Food Mart Inc,51 E 51St St,CHICAGO,IL,60615.0,2024-08-28,Pass,"49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED FOOD SPILLS AND DEBRIS ON INTERIOR AND EXTERIOR SURFACES OF HOT HOLDING UNIT, MICROWAVE, COUNTERS, SHELVING UNITS, ROLLING CARTS, DISPLAY RACKS, PREP TABLES, COOKING EQUIPMENT, COOLERS, FREEZERS. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: Violation Codes: 6-501.16 Inspector Comments: OBSERVED MOP HEADS NOT PROPERLY STORED AND UTILITY SINK FILLED WITH ITEMS. INSTRUCTED MANAGER TO PROPERLY STORE MOP HEAD UPRIGHT AND REMOVE ITEMS FROM UTILITY SINK  Violation Codes: 6-501.11 Inspector Comments: OBSERVED DAMAGED FLOOR TILES IN PREP, STORAGE AND DISH WASHING AREAS. INSTRUCTED MANAGER TO REPLACE AND MAINTAIN.  Violation Codes: 6-501.12 Inspector Comments: OBSERVED DEBRIS ON FLOORS UNDER ALL EQUIPMENT, ALONG WALLS AND IN ALL CORNERS IN PREP, STORAGE, WASHROOM AND DISH WASHING AREAS. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN.  Violation Codes: 6-501.114 Inspector Comments: OBSERVED UNUSED ARTICLES AND EQUIPMENT IN PREP AND STORAGE AREAS. INSTRUCTED MANAGER TO REMOVE UNNECESSARY ITEMS TO PREVENT PEST HARBORAGE | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED VENTILATION FAN NOT OPERABLE INSIDE WASHROOM. INSTRUCTED MANAGER TO REPAIR AND MAINTAIN. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO FOOD HANDLER TRAINING AVAILABLE. INSTRUCTED MANAGER TO PROVIDE.",41.8018686327655,-87.623914271385,FIVE ONE FOOD MART INC,51 E 51ST ST,True,False,True,POINT (-87.623914271385 41.8018686327655),39.0,WASHINGTON PARK,42373881.4842,40.0,40.0,28175.3160866,,,,,
Family Foods Convenience,2802 E 87Th St,CHICAGO,IL,60617.0,2024-08-27,Pass W/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY AVAILABLE. INSTRUCTED MANAGER TO PROVIDE SIGNED DOCUMENTATION OF EMPLOYEE RESPONSIBILTIY TO REPORT ANY ILLNESS TRANSMISSIBLE THROUGH FOOD. PRIORITY FOUNDATION 7-38-005 | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO PROCEDURES AND SUPPLIES FOR REPSONDING TO VOMITING AND DIARRHEAL EVENTS. INSTRUCTED MANAGER TO PROVIDE AND MAINTAIN. PRIORITY FOUNDATION 7-38-005 | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED NO ATTACHED METAL DRAINBOARD ON 3-COMPARTMENT SINK. INSTRUCTED MANAGER TO INSTALL AND MAINTAIN TO PROPERLY AIR-DRY FOOD EQUIPMENT AND UTENSILS. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED NO MECHANICAL VENTILATION IN WASHROOM. INSTRUCTED MANAGER TO PROVIDE AND MAINTAIN.",41.7374318107713,-87.5561494490651,FAMILY FOODS CONVENIENCE,2802 E 87TH ST,True,False,False,POINT (-87.5561494490651 41.7374318107713),45.0,SOUTH CHICAGO,93272185.0092,46.0,46.0,52435.9794313,,,,,
Chi-Gro Grocer,1228 N Milwaukee Ave,CHICAGO,IL,60622.0,2024-08-27,Pass,,41.903970595748895,-87.6676657293862,CHIGRO GROCER,1228 N MILWAUKEE AVE,True,False,False,POINT (-87.6676657293862 41.903970595748895),23.0,WEST TOWN,127562904.597,24.0,24.0,55203.7186956,,,,,
7-Eleven 37760A,3519 N Clark St,CHICAGO,IL,60657.0,2024-08-27,Out Of Business,,41.9462808110104,-87.655603128083,7ELEVEN 37760A,3519 N CLARK ST,True,False,False,POINT (-87.655603128083 41.9462808110104),5.0,LAKE VIEW,87214799.2728,6.0,6.0,51973.0968677,,,,,
Damen Citgo,6300 S Damen Ave,CHICAGO,IL,60636.0,2024-08-27,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED FLOOR OF WALK-IN COOLER SOILED WITH DRY FOOD DEBRIS. INSTRUCTED TO CLEAN FLOORS AT ADEQUATE FREQUENCY TO PREVENT BUILD UP OF SOIL AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED INTENSITY OF LIGHTING IN THE REAR WAREWASHING AREA TO BE INSUFFICIENT. INSTRUCTED TO REPAIR OR REPLACE LIGHT FIXTURES TO PROVIDE ADEQUATE LIGHTING FOR THIS AREA AND MAINTAIN.",41.7792269206926,-87.6740527313785,DAMEN CITGO,6300 S DAMEN AVE,True,False,False,POINT (-87.6740527313785 41.7792269206926),66.0,WEST ENGLEWOOD,87947691.9478,67.0,67.0,40195.2033069,,,,,
Armitage Produce Inc,2007 N Kimball Ave,CHICAGO,IL,60647.0,2024-08-27,Pass,57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments:  FOUND FOODHANDLERS AT PREMISES WITH NO FOODHNADLER TRAINING CERTIFICATES.MUST PROVIDE.,41.9175624188997,-87.7117551086784,ARMITAGE PRODUCE INC,2007 N KIMBALL AVE,True,False,False,POINT (-87.7117551086784 41.9175624188997),21.0,LOGAN SQUARE,100057566.7,22.0,22.0,49213.4217488,,,,,
Citgo,5901 S Ashland Ave,CHICAGO,IL,60636.0,2024-08-26,Pass,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED GAP BETWEEN REAR AREA EXTERIOR DOOR AND FLOOR APPEOX. 1.0"" IN WIDTH. INSTRUCTED TO ELIMINATE GAPS TO PREVENT THE ENTRY OF RODENTS AND INSECTS AND MAINTAIN. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED TURKEY IN FOOD STORAGE CONTAINER DIRECTLY ON FLOOR IN THE WALK-IN COOLER. INSTRUCTED TO STORE FOOD AT LEAST 6"" ABOVE THE FLOOR AND MAINTAIN AT ALL TIMES. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERED CUTTING BOARDS WITH DEEP SCORING AND NO LONGER EASILY-CLEANABLE IN THE KITCHEN AREA. INSTRUCTED TO RESURFACE OR REPLACE CUTTING BOARDS SO THAT CUTTING SURFACES ARE EASILY-CLEANABLE AND MAINTAIN AT ALL TIMES.",41.7866577598914,-87.6642458654684,CITGO,5901 S ASHLAND AVE,True,False,True,POINT (-87.6642458654684 41.7866577598914),66.0,WEST ENGLEWOOD,87947691.9478,67.0,67.0,40195.2033069,,,,,
Dollar Tree Stores #07068,715 E 47Th St,CHICAGO,IL,60653.0,2024-08-26,Pass,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED 1/4"" GAP AT BOTTOM OF FRONT ENTRANCE DOORS AND BETWEEN REAR EXIT DOORS IN STORAGE AREA. INSTRUCTED MANAGER TO SEAL ALL OUTER OPENINGS ON DOORS TO PREVENT PEST ENTRY. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments:  OBSERVED RUSTY SURFACES ON DISPLAY SHELVES IN SALES AREA. INSTRUCTED MANAGER TO REPLACE AND MAINTAIN. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments:  OBSERVED CRATES USED AS SHELVING UNITS IN SALES AND STORAGE AREAS. INSTRUCTED MANAGER TO REMOVE ALL CRATES AND PROVIDE ADEQUATE SHELVING FOR EASY CLEANING AND PEST CONTROL. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED DUST, DIRT AND DEBRIS ON INTERIOR AND EXTERIOR SURFACES OF DISPLAY SHELVES, DISPLAY RACKS, CHECKSTANDS, COOLERS, FREEZERS, SHELVING UNITS, PALLETS. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments:  OBSERVED EXCESSIVE CLUTTER INSIDE WALK-IN FREEZER AND REAR STORAGE AREAS. INSTRUCTED MANAGER TO STORE ALL STOCK SIX INCHES OFF FLOOR AND AWAY FROM WALLS FOR EASY CLEANING AND PEST CONTROL. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DUST BUILDUP ON CEILING VENTS, DEBRIS ON FLOORS UNDER ALL KICK PLATES, EQUIPMENT, SHELVING UNITS, PALLETS, ALONG WALLS AND IN ALL CORNERS IN SALES AND STORAGE AREAS. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments:  OBSERVED MISSING AND STAINED CEILING TILES IN SALES AND STORAGE AREAS. INSTRUCTED MANAGER TO REPLACE AND MAINTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED NO LIGHT INSIDE WALK-IN FREEZER IN REAR STORAGE AREA. INSTRUCTED MANAGER TO PROVIDE ADEQUATE LIGHTING AND MAINTAIN.",41.8093988935318,-87.6083016739729,DOLLAR TREE STORES 07068,715 E 47TH ST,True,False,False,POINT (-87.6083016739729 41.8093988935318),37.0,GRAND BOULEVARD,48492503.1554,38.0,38.0,28196.8371573,,,,,
Family Dollar #6083,4425 S Cottage Grove Ave,CHICAGO,IL,60653.0,2024-08-26,Pass,"49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN THE DAIRY SECTION OF THE DISPLAY REACH IN COOLER TO REMOVE SPILLS. ALSO NOTED ICE BUILD UP INSIDE THE ICE CREAM DISPLAY FREEZER. MUST DEFROST AND CLEAN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: NOTED DAMAGED AND MISSING CEILING TILE IN THE REAR STORAGE AREA AND AT THE REAR OF THE STORE IN THE SELLING AREA. MUST REPLACE AND MAINTAIN.",41.8142270728725,-87.6065233744074,FAMILY DOLLAR 6083,4425 S COTTAGE GROVE AVE,True,False,False,POINT (-87.6065233744074 41.8142270728725),38.0,KENWOOD,29071741.9283,39.0,39.0,23325.1679062,,,,,
The Gig Plus Inc,7104 S Jeffery Blvd,CHICAGO,IL,60649.0,2024-08-26,Out Of Business,,41.765920416429104,-87.5764402487624,THE GIG PLUS INC,7104 S JEFFERY BLVD,True,False,False,POINT (-87.5764402487624 41.765920416429104),42.0,SOUTH SHORE,81812716.3958,43.0,43.0,44249.6461173,,,,,
520 Bp Gas,520 S California Ave,CHICAGO,IL,60612.0,2024-08-23,Pass,,41.8742192232432,-87.696260143885,520 BP GAS,520 S CALIFORNIA AVE,True,False,False,POINT (-87.696260143885 41.8742192232432),26.0,EAST GARFIELD PARK,53883220.8462,27.0,27.0,31514.6259565,,,,,
Damen Food Mart,6240 S Damen Ave,CHICAGO,IL,60636.0,2024-08-23,Out Of Business,,41.7799215991144,-87.6740624850446,DAMEN FOOD MART,6240 S DAMEN AVE,True,False,False,POINT (-87.6740624850446 41.7799215991144),66.0,WEST ENGLEWOOD,87947691.9478,67.0,67.0,40195.2033069,,,,,
Cj Minimart,2124 E 71St St,CHICAGO,IL,60649.0,2024-08-23,Out Of Business,,41.7663835899287,-87.5727792754358,CJ MINIMART,2124 E 71ST ST,True,False,False,POINT (-87.5727792754358 41.7663835899287),42.0,SOUTH SHORE,81812716.3958,43.0,43.0,44249.6461173,,,,,
Pullman Express Food & Deli,11858 S State St,CHICAGO,IL,60628.0,2024-08-23,Pass W/ Conditions,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: OBSERVED NO PERSON IN CHARGE WITH VALID CHICAGO FOOD SANITATION CERTIFICATE. INSTRUCTED MANAGER TO DESIGNATE PERSON IN CHARGE DURING ALL HOURS OF OPERATION. PRIORITY FOUNDATION  | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO CHICAGO FOOD SANITATION MANAGER ON SITE OR VALID CERTIFICATE POSTED WHEN TCS FOOD (BEEF 180.1F) PREPARED. A CHICAGO FOOD SANITATION MANAGER MUST BE ON SITE AND VALID CERTIFICATE POSTED AT ALL TIMES TCS FOOD PREPARED. PRIORITY FOUNDATION 7-38-012 CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HAND WASHING SIGN AT HAND WASHING SINK IN DISH WASHING AREA. INSTRUCTED MANAGER TO PROVIDE HAND WASHING SIGNS AT ALL HAND WASHING SINLS USED BY EMPLOYEES. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED BULK CONTAINERS NOT LABELED IN PREP AREA. INSTRUCTED MAANGER TO LABEL ALL BULK CONTAINERS WITH COMMON NAME OF FOOD. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED FOOD ITEMS STORED ON FLOOR IN WALK-IN COOLER AND REAR STORAGE AREA. INSTRUCTED MANAGER TO ELEVATE ALL FOOD ITEMS SIX INCHES OFF FLOOR. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: OBSERVED SOILED WIPING CLOTHS STORED ON PREP TABLES. INSTRUCTED MANAGER TO STORE WIPING CLOTHS IN SANITIZING SOLUTION BETWEEN USES. | 45. SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED - Comments: OBSERVED SINGLE SERVICE UTENSILS NOT INVERTED IN PREP AREA. INSTRUCTED MANAGER TO INVERT ALL SINGLE SERVICE ARTICLES TO PROTECT FROM CONTAMINATION. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED FOOD SPILLS AND DEBRIS ON INTERIOR AND EXTERIOR SURFACES OF COOKING EQUIPMENT, PREP TABLES, COOLERS, FREEZERS, SINKS, BEVERAGE MACHINES. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED LEAKING DRAINPIPE UNDER HAND WASHING SINK AND 3-COMPARTMENT SINK IN DISH WASHING AREA. OBSERVED TOILET NOT FLUSHING PROPERLY IN WASHROOM. INSTRUCTED MANAGER TO REPAIR AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED FOOD SPILLS ON WALLS UNDER REAR HAND WASHING SINK, FOOD SPILLS AND DEBRIS ON FLOOR INSIDE WALK-IN COOLER, UNDER ALL EQUIPMENT, ALONG WALLS AND IN ALL CORNERS IN PREP AND STORAGE AREAS. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED 3-COMPARTMENT SINK, UNUSED ARTICLES AND TRASH STORED OUTSIDE REAR DOOR. INSTRUCTED MANAGER TO REMOVE AND MAINTAIN PREMISES. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED GREASE BUILDUP INSIDE VENTILATION HOOD. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED NO FOOD HANDLER TRAINING AVAILABLE. ALL FOOD HANDLERS MUST PROVIDE FOOD HANDLER TRAINING.",41.6780682775512,-87.6228064913637,PULLMAN EXPRESS FOOD DELI,11858 S STATE ST,True,False,True,POINT (-87.6228064913637 41.6780682775512),52.0,WEST PULLMAN,99365198.0822,53.0,53.0,50023.8430008,,,,,
Western Food & Grocery,1358 N Western Ave,CHICAGO,IL,60622.0,2024-08-23,Out Of Business,,41.906573215648,-87.6872680893752,WESTERN FOOD GROCERY,1358 N WESTERN AVE,True,False,False,POINT (-87.6872680893752 41.906573215648),23.0,WEST TOWN,127562904.597,24.0,24.0,55203.7186956,,,,,
Rim Foods,5810 W North Ave,CHICAGO,IL,60639.0,2024-08-23,Pass,"53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED WASHROOM DOOR NOT SELF-CLOSING. INSTRUCTED MANAGER TO REPAIR SELF-CLOSING DEVICE ON WASHROOM DOOR.  | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED NO COVERED RECEPTACLES INSIDE OF UNISEX TOILET ROOM. INSTRUCTED TO PROVIDE.",41.9094229517162,-87.7707326498814,RIM FOODS,5810 W NORTH AVE,TRUE,False,False,POINT (-87.7707326498814 41.9094229517162),24.0,AUSTIN,199254203.427,25.0,25.0,75226.4749167,,,,,
Mobile,7200-7206 S Western Ave,CHICAGO,IL,60636.0,2024-08-22,Pass,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED INSECT CONTROL DEVICE INSTALLED OVER CLEAN EQUIPMENT AND UTENSILS IN THE REAR WAREWASHING AREA (ABOVE 3-COMPARTMENT SINK). INSTRUCTED TO RELOCATE INSECT CONTROL DEVICE SUCH THAT IT IS NOT ABOVE CLEAN EQUIPMENT, UTENSILS, OR FOOD AND MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED WASTE RECEPTACLES IN BOTH EMPLOYEE AND CONSUMER RESTROOMS TO BE UNCOVERED. INSTRUCTED TO PROVIDE WASTE RECEPTACLES WITH COVERS FOR ALL RESTROOMS AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED FLOOR BENEATH ICE CREAM FREEZER IN FRONT DISPLAY AREA TO BE HEAVILY SOILED WITH DUST AND OTHER DEBRIS. INSTRUCTED TO CLEAN FLOORS BENEATH EQUIPMENT AT ADEQUATE FREQUENCY TO PREVENT BUILD UP OF SOIL AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED CRACKED AND MISSING FLOOR TILES IN THE REAR AREA BENEATH REAR EXIT DOOR. INSTRUCTED TO REPAIR OR REPLACE FLOOR TILES AND MAINTAIN ALL PHYSICAL FACILITIES IN GOOD REPAIR.",41.7627838419466,-87.6833369060751,MOBILE,72007206 S WESTERN AVE,True,False,False,POINT (-87.6833369060751 41.7627838419466),65.0,CHICAGO LAWN,98279465.1151,66.0,66.0,40073.0998382,,,,,
79Th Fresh Food & Meat Market,2900 E 79Th St,CHICAGO,IL,60649.0,2024-08-22,Out Of Business,,41.7520053919329,-87.5540154168578,79TH FRESH FOOD MEAT MARKET,2900 E 79TH ST,True,False,False,POINT (-87.5540154168578 41.7520053919329),42.0,SOUTH SHORE,81812716.3958,43.0,43.0,44249.6461173,,,,,
Star Convenience Mart,2521-2523 E 79Th Street,CHICAGO,IL,60649.0,2024-08-22,Out Of Business,,41.7516649599199,-87.5629063195471,STAR CONVENIENCE MART,25212523 E 79TH STREET,True,False,False,POINT (-87.5629063195471 41.7516649599199),45.0,SOUTH CHICAGO,93272185.0092,46.0,46.0,52435.9794313,,,,,
El Buen San Pedrano,4500 S Wood St,CHICAGO,IL,60609.0,2024-08-21,Pass,"53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: MUST PROVIDE TOILET ROOM RECEPTACLE WITH COVER FOR SANITARY NAPKINS IN EMPLOYEES'  BATHROOM. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REMOVE OR ORGANIZE EXCESSIVE CLUTTER THROUGHOUT THE BACK OF THE STOORE AND  STORAGE AREA. MUST REMOVE ALL UNNECESSARY ITEMS, PROPERLY ELEVATE STOCK 6"" OFF THE FLOOR AND AWAY FROM THE WALLS FOR BETTER CLEANING AND PEST MONITORING. INSTRUCTED TO MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED LARGE HOLE, APPRX 20"" ON THE BACK STORAGE ROOM CEILING. INSTRUCTED TO SEAL TO PREVENT PEST ENTRY. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments:  OBSERVED BURNED OUT LIGHT-BULBS IN TWO LIGHT FIXURES IN THE STORE. INSTRUCTED TO REPLACE BULBS AND MAINTAIN LIGHTING IN THE UNIT.",41.8121051529772,-87.6700718335162,EL BUEN SAN PEDRANO,4500 S WOOD ST,True,False,False,POINT (-87.6700718335162 41.8121051529772),60.0,NEW CITY,134636963.254,61.0,61.0,48133.595961,,,,,
Bronzeville Convenient Mart,450 E 43Rd St,CHICAGO,IL,60653.0,2024-08-21,Pass,"53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED THE WASHROOM DOOR NOT SELF CLOSING. MUST PROVIDE ND MAINTAIN A SELF CLOSING DEVICE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED OPENING ALONG THE WALL BASE AND FLOOR IN THE PREP AREA. MUST SEAL/REPAIR TO PREVENT ENTRY POINT FOR PESTS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOORS NEED DETAIL CLEANING ALONG THE WALL BASE AND IN CORNERS THROUGH OUT TO REMOVE DEBRIS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED THE STORAGE SHELVING BEHIND THE COUNTER AND WINDOW SEAL VERY DUST. MUST CLEAN AND MAINTAIN.",41.8167852444805,-87.6144774271133,BRONZEVILLE CONVENIENT MART,450 E 43RD ST,True,False,True,POINT (-87.6144774271133 41.8167852444805),37.0,GRAND BOULEVARD,48492503.1554,38.0,38.0,28196.8371573,,,,,
7-Eleven #33725,201 E Ohio St,CHICAGO,IL,60611.0,2024-08-20,Pass W/ Conditions,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED HAND SINK IN PREP FRONT AREA NOT ACCESSIBLE, SINK WAS BLOCKED BY DELIVERY BIN AND EMPTY CARDBOARD BOXES. INSTRUCTED THAT SINK MUST BE ACCESSIBLE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION #7-38-030(C). CITATION ISSUED.  | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED REFRIGERATION UNIT CONTAINING HOTDOG CONDIMENTS SUCH AS DICED TOMATO AND PICO DE GALLO SALSA AT IMPROPER COLD HOLD TEMP, 1/2# DICED TOMATO AT 46.1F AND 1/2# PICO DE GALLO SALSA FOUND AT 48.6F. COLD HOLDING UNIT INTERNAL AMBIENT AIR TEMPREATURE WAS AT 41.9F MANAGER DISCARDED PRODUCT. INSTRUCTED MUST HAVE COLD HOLDING FOODS AT 41.0F OR BELOW.APPX. 1 POUND AT $3.50  PRIORITY 7-38-005 CITATION ISSUED | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED MILK CRATES BEING USED AS SHELVING THROUGHOUT THE STORAGE AREAS. MUST REMOVE AND PROVIDE SHELVING THAT IS 6"" OFF THE FLOOR AND PROVIDES FLOOR ACCESSIBILITY TO ENSURE ADEQUATE FACILITY CLEANING.  | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED THE INTERIOR OF THE REACH IN COOLERS, COLD HOLDING UNITS, IN NEED OF CLEANING. INSTRUCTED TO DETAIL CLEAN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERED HAND SINK IN FRONT PREP FAUCET WRAPPED WITH TAPE WATER LEAKING FROM ALL SIDES, 3 COMPARTMENT SINK FAUCET LEAKING.  INSTRUCTED TO REAPIR AND MAINTAIN | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED EXCESS AMOUNTN OF FOOD DEBRIS IN FRONT PREP UNDER EQUIPMENT AND PREP TABLES, INSTRCUTED TO INCREASE CLEANING FREQUENCY AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED CLUTTER STORED IN THE FOLLOWING AREAS, 2-102.13EQUIPMENT, BROKEN MICROWAVE FILLED WITH VARIETY OF ARTICLES i.e. PRICE GUN, STICKER, AND PAPERS IN FRONT PREP AND REAR STORAGE AREA. INSTRUCTED MANAGER TO REMOVE ALL UNUSED ARTICLES AND EQUIPMENT TO PREVENT PEST HARBORAGE.          | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED ALL VENTILATION FANS THROUGHOUT WITH EXCESIVE AMOUNT OF DUST, INSTRCUTED TO CLEAN AND MAINTAIN.",41.8924518013869,-87.6225664489639,7ELEVEN 33725,201 E OHIO ST,True,False,True,POINT (-87.6225664489639 41.8924518013869),7.0,NEAR NORTH SIDE,76675895.9728,8.0,8.0,57293.1649516,,,,,
